PurchaseOrderID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,Status
102938,77,4,2025-03-01,2025-03-20,Shipped
102939,16,5,2025-06-06,2025-06-25,Shipped
102940,44,3,2025-01-11,2025-01-28,Delivered
102941,33,1,2025-06-10,2025-06-29,Delivered
102942,22,4,2025-03-16,2025-03-28,Delivered
102943,12,5,2025-06-03,2025-06-19,Shipped
102944,64,4,2025-04-18,2025-04-24,Delivered
102945,36,3,2025-03-06,2025-03-31,Delivered
102946,54,3,2025-04-02,2025-04-09,Pending
102947,63,2,2025-05-30,2025-06-19,Shipped
102948,56,3,2025-01-27,2025-02-16,Delivered
102949,73,4,2025-06-05,2025-06-26,Delivered
102950,49,1,2025-06-04,2025-06-12,Delivered
102951,13,5,2025-01-25,2025-02-02,Cancelled
102952,31,3,2025-05-29,2025-06-22,Delivered
102953,51,1,2025-03-30,2025-04-24,Delivered
102954,59,5,2025-05-14,2025-05-20,Delivered
102955,56,1,2025-02-25,2025-03-20,Shipped
102956,43,1,2025-03-16,2025-04-03,Delivered
102957,59,3,2025-04-02,2025-04-18,Delivered
102958,32,3,2025-04-25,2025-05-01,Delivered
102959,34,2,2025-02-23,2025-03-17,Delivered
102960,71,3,2025-04-13,2025-04-29,Delivered
102961,23,4,2025-01-23,2025-02-07,Delivered
102962,69,2,2025-03-23,2025-04-06,Shipped
102963,12,4,2025-03-22,2025-04-15,Delivered
102964,24,4,2025-02-21,2025-03-06,Delivered
102965,63,3,2025-03-28,2025-04-16,Delivered
102966,21,2,2025-03-24,2025-03-29,Shipped
102967,75,3,2025-05-10,2025-06-04,Delivered
102968,72,5,2025-02-15,2025-03-04,Delivered
102969,10,2,2025-01-24,2025-01-31,Delivered
102970,52,3,2025-02-07,2025-02-22,Delivered
102971,51,2,2025-04-09,2025-04-17,Delivered
102972,38,5,2025-05-26,2025-06-02,Delivered
102973,29,4,2025-01-11,2025-01-23,Delivered
102974,36,1,2025-05-07,2025-05-19,Delivered
102975,29,2,2025-02-27,2025-03-18,Delivered
102976,28,2,2025-01-04,2025-01-18,Shipped
102977,3,5,2025-05-04,2025-05-23,Delivered
102978,71,5,2025-02-19,2025-03-09,Shipped
102979,67,5,2025-04-13,2025-05-08,Delivered
102980,50,3,2025-06-30,2025-07-16,Delivered
102981,34,4,2025-04-05,2025-04-21,Delivered
102982,31,3,2025-05-19,2025-06-04,Pending
102983,18,3,2025-06-29,2025-07-11,Delivered
102984,75,2,2025-01-25,2025-02-15,Delivered
102985,69,3,2025-01-27,2025-02-20,Shipped
102986,45,5,2025-02-27,2025-03-18,Shipped
102987,7,4,2025-06-08,2025-06-27,Delivered
102988,56,1,2025-02-13,2025-02-18,Delivered
102989,72,1,2025-03-30,2025-04-19,Delivered
102990,19,1,2025-06-24,2025-07-10,Pending
102991,36,5,2025-03-06,2025-03-11,Delivered
102992,63,4,2025-06-30,2025-07-09,Cancelled
102993,28,4,2025-03-21,2025-04-12,Delivered
102994,39,3,2025-03-01,2025-03-24,Delivered
102995,66,4,2025-02-06,2025-02-28,Cancelled
102996,76,3,2025-01-02,2025-01-26,Pending
102997,46,5,2025-01-31,2025-02-07,Delivered
102998,68,4,2025-02-11,2025-02-22,Shipped
102999,77,2,2025-02-16,2025-02-21,Delivered
103000,64,1,2025-03-26,2025-04-02,Pending
103001,52,5,2025-06-29,2025-07-16,Delivered
103002,49,4,2025-02-05,2025-02-20,Shipped
103003,40,3,2025-02-15,2025-03-05,Delivered
103004,64,1,2025-02-17,2025-03-02,Delivered
103005,30,3,2025-06-15,2025-07-10,Pending
103006,58,1,2025-05-15,2025-05-28,Pending
103007,78,1,2025-05-23,2025-05-29,Delivered
103008,13,2,2025-01-01,2025-01-22,Pending
103009,42,4,2025-03-20,2025-03-25,Delivered
103010,73,5,2025-04-06,2025-04-13,Cancelled
103011,25,5,2025-05-08,2025-05-18,Delivered
103012,45,1,2025-06-24,2025-07-03,Delivered
103013,74,2,2025-04-23,2025-05-03,Delivered
103014,57,1,2025-06-09,2025-06-15,Delivered
103015,16,3,2025-03-16,2025-03-24,Delivered
103016,24,5,2025-05-13,2025-05-23,Delivered
103017,64,2,2025-06-04,2025-06-13,Cancelled
103018,44,4,2025-06-18,2025-07-10,Delivered
103019,58,1,2025-06-21,2025-07-13,Pending
103020,32,3,2025-02-06,2025-02-18,Cancelled
103021,63,2,2025-04-14,2025-04-20,Delivered
103022,62,5,2025-01-26,2025-02-16,Pending
103023,42,5,2025-05-25,2025-06-17,Delivered
103024,67,4,2025-05-20,2025-06-14,Shipped
103025,42,2,2025-04-25,2025-05-06,Shipped
103026,55,4,2025-04-22,2025-05-09,Pending
103027,4,4,2025-01-27,2025-02-11,Delivered
103028,79,4,2025-03-20,2025-04-09,Cancelled
103029,37,1,2025-05-16,2025-05-22,Shipped
103030,12,3,2025-05-31,2025-06-23,Delivered
103031,41,1,2025-05-17,2025-05-22,Pending
103032,39,4,2025-02-18,2025-03-06,Cancelled
103033,7,4,2025-05-11,2025-06-01,Delivered
103034,66,3,2025-06-24,2025-06-30,Delivered
103035,13,4,2025-02-17,2025-03-01,Delivered
103036,10,2,2025-05-07,2025-05-18,Delivered
103037,79,1,2025-01-12,2025-01-29,Shipped
103038,15,3,2025-01-02,2025-01-14,Delivered
103039,43,2,2025-04-10,2025-04-22,Delivered
103040,52,1,2025-02-09,2025-02-18,Delivered
103041,80,3,2025-04-19,2025-05-12,Delivered
103042,40,2,2025-06-17,2025-06-30,Delivered
103043,2,4,2025-04-16,2025-05-03,Shipped
103044,25,4,2025-03-06,2025-03-30,Pending
103045,51,1,2025-06-28,2025-07-17,Shipped
103046,29,1,2025-06-13,2025-06-21,Shipped
103047,63,1,2025-02-16,2025-03-10,Delivered
103048,33,4,2025-03-14,2025-04-05,Shipped
103049,73,3,2025-01-28,2025-02-05,Delivered
103050,26,1,2025-05-23,2025-06-12,Shipped
103051,67,1,2025-05-01,2025-05-21,Shipped
103052,30,1,2025-04-10,2025-04-20,Pending
103053,9,2,2025-04-22,2025-05-16,Delivered
103054,19,4,2025-06-02,2025-06-08,Delivered
103055,65,2,2025-02-23,2025-03-10,Pending
103056,2,2,2025-03-29,2025-04-11,Delivered
103057,45,4,2025-02-21,2025-03-18,Pending
103058,49,2,2025-03-16,2025-04-06,Pending
103059,24,2,2025-03-27,2025-04-15,Pending
103060,57,1,2025-03-04,2025-03-28,Delivered
103061,72,2,2025-02-06,2025-02-28,Cancelled
103062,8,1,2025-06-25,2025-07-02,Delivered
103063,69,1,2025-06-08,2025-06-18,Delivered
103064,42,3,2025-01-10,2025-01-19,Delivered
103065,30,1,2025-04-08,2025-04-13,Delivered
103066,50,5,2025-01-31,2025-02-12,Delivered
103067,5,5,2025-05-20,2025-05-27,Pending
103068,61,5,2025-06-15,2025-07-02,Shipped
103069,79,4,2025-04-26,2025-05-08,Delivered
103070,79,3,2025-03-30,2025-04-24,Delivered
103071,20,4,2025-05-18,2025-06-03,Shipped
103072,37,2,2025-04-10,2025-04-23,Delivered
103073,48,1,2025-04-21,2025-05-05,Shipped
103074,59,4,2025-05-19,2025-05-31,Cancelled
103075,17,3,2025-02-23,2025-03-12,Delivered
103076,54,4,2025-04-26,2025-05-15,Cancelled
103077,60,3,2025-03-28,2025-04-12,Delivered
103078,18,5,2025-02-22,2025-03-06,Shipped
103079,25,5,2025-02-19,2025-03-15,Delivered
103080,60,5,2025-04-15,2025-05-01,Delivered
103081,28,4,2025-02-06,2025-02-26,Shipped
103082,58,3,2025-06-09,2025-06-27,Pending
103083,28,3,2025-05-22,2025-06-01,Delivered
103084,67,4,2025-02-16,2025-03-07,Pending
103085,27,4,2025-05-26,2025-06-05,Shipped
103086,73,2,2025-06-14,2025-07-01,Delivered
103087,26,2,2025-04-16,2025-05-01,Delivered
103088,17,4,2025-03-22,2025-04-15,Delivered
103089,79,5,2025-06-10,2025-06-16,Delivered
103090,9,1,2025-01-06,2025-01-11,Delivered
103091,7,3,2025-01-24,2025-02-08,Delivered
103092,46,2,2025-02-08,2025-02-19,Delivered
103093,9,3,2025-06-09,2025-06-24,Delivered
103094,58,4,2025-03-28,2025-04-07,Shipped
103095,13,5,2025-02-10,2025-02-19,Shipped
103096,16,5,2025-06-08,2025-06-26,Shipped
103097,71,4,2025-06-29,2025-07-12,Delivered
103098,32,1,2025-06-19,2025-06-28,Delivered
103099,13,1,2025-02-04,2025-02-21,Delivered
103100,62,2,2025-01-06,2025-01-29,Delivered
103101,47,4,2025-05-30,2025-06-22,Shipped
103102,3,4,2025-06-21,2025-07-14,Delivered
103103,44,1,2025-04-05,2025-04-12,Shipped
103104,80,3,2025-06-23,2025-07-10,Delivered
103105,15,2,2025-06-12,2025-06-27,Shipped
103106,11,3,2025-06-04,2025-06-24,Pending
103107,76,4,2025-02-13,2025-03-01,Delivered
103108,25,5,2025-03-13,2025-04-03,Delivered
103109,4,4,2025-03-23,2025-04-02,Pending
103110,31,3,2025-03-09,2025-03-28,Cancelled
103111,44,1,2025-03-11,2025-03-30,Delivered
103112,43,5,2025-01-09,2025-01-18,Delivered
103113,80,1,2025-05-27,2025-06-01,Delivered
103114,26,4,2025-04-08,2025-04-25,Pending
103115,35,4,2025-03-27,2025-04-12,Delivered
103116,55,4,2025-03-29,2025-04-07,Delivered
103117,34,5,2025-02-19,2025-03-11,Shipped
103118,11,4,2025-06-21,2025-06-28,Delivered
103119,41,5,2025-01-30,2025-02-04,Delivered
103120,14,2,2025-01-20,2025-01-30,Delivered
103121,20,5,2025-03-02,2025-03-09,Delivered
103122,2,1,2025-03-29,2025-04-22,Pending
103123,75,4,2025-06-11,2025-06-26,Delivered
103124,14,5,2025-02-01,2025-02-07,Delivered
103125,26,1,2025-02-17,2025-02-24,Delivered
103126,12,1,2025-04-21,2025-05-03,Shipped
103127,11,4,2025-03-24,2025-04-18,Delivered
103128,61,2,2025-05-07,2025-05-31,Delivered
103129,61,3,2025-06-23,2025-07-16,Delivered
103130,8,4,2025-02-17,2025-03-10,Pending
103131,23,2,2025-03-09,2025-03-18,Delivered
103132,74,2,2025-06-29,2025-07-07,Delivered
103133,10,2,2025-02-17,2025-03-04,Delivered
103134,30,2,2025-04-12,2025-05-07,Delivered
103135,38,5,2025-04-16,2025-05-07,Delivered
103136,28,4,2025-03-06,2025-03-22,Delivered
103137,68,1,2025-06-17,2025-06-30,Shipped
103138,21,1,2025-01-16,2025-01-23,Delivered
103139,8,5,2025-04-21,2025-04-28,Delivered
103140,58,1,2025-06-22,2025-06-29,Delivered
103141,47,5,2025-06-23,2025-06-30,Delivered
103142,41,4,2025-04-02,2025-04-22,Delivered
103143,39,4,2025-03-22,2025-04-13,Cancelled
103144,25,2,2025-05-31,2025-06-10,Pending
103145,46,4,2025-04-30,2025-05-19,Delivered
103146,52,4,2025-04-29,2025-05-18,Shipped
103147,50,4,2025-01-07,2025-01-16,Delivered
103148,49,2,2025-04-13,2025-04-29,Pending
103149,23,2,2025-06-01,2025-06-11,Shipped
103150,3,4,2025-05-01,2025-05-10,Shipped
103151,26,1,2025-05-08,2025-05-25,Shipped
103152,71,3,2025-02-28,2025-03-11,Delivered
103153,64,4,2025-04-22,2025-05-02,Delivered
103154,8,3,2025-01-28,2025-02-04,Cancelled
103155,62,5,2025-03-16,2025-03-25,Shipped
103156,64,2,2025-04-17,2025-05-07,Pending
103157,40,2,2025-03-28,2025-04-22,Delivered
103158,80,4,2025-06-06,2025-06-14,Delivered
103159,68,3,2025-03-29,2025-04-14,Delivered
103160,17,3,2025-05-25,2025-06-14,Pending
103161,58,3,2025-04-17,2025-04-29,Shipped
103162,42,2,2025-03-22,2025-04-16,Delivered
103163,61,3,2025-05-23,2025-06-07,Delivered
103164,43,2,2025-02-02,2025-02-17,Delivered
103165,74,2,2025-06-01,2025-06-25,Shipped
103166,32,4,2025-05-25,2025-06-14,Delivered
103167,41,5,2025-01-25,2025-02-11,Delivered
103168,80,3,2025-01-21,2025-02-11,Delivered
103169,78,3,2025-01-18,2025-02-06,Delivered
103170,25,3,2025-02-06,2025-02-22,Delivered
103171,8,4,2025-03-05,2025-03-17,Delivered
103172,42,3,2025-06-08,2025-06-28,Delivered
103173,35,3,2025-05-05,2025-05-20,Delivered
103174,69,2,2025-06-15,2025-06-26,Cancelled
103175,77,5,2025-01-31,2025-02-14,Delivered
103176,25,5,2025-05-10,2025-05-24,Shipped
103177,49,4,2025-06-29,2025-07-04,Shipped
103178,27,2,2025-03-17,2025-03-22,Pending
103179,54,1,2025-04-05,2025-04-24,Delivered
103180,19,4,2025-06-10,2025-06-27,Delivered
103181,77,4,2025-03-22,2025-03-30,Delivered
103182,59,3,2025-02-20,2025-03-16,Delivered
103183,21,5,2025-02-02,2025-02-17,Cancelled
103184,16,1,2025-03-25,2025-04-16,Delivered
103185,19,3,2025-04-07,2025-04-29,Pending
103186,56,3,2025-04-12,2025-04-22,Delivered
103187,5,3,2025-03-24,2025-04-16,Delivered
103188,6,5,2025-01-15,2025-01-24,Delivered
103189,9,2,2025-02-08,2025-02-16,Delivered
103190,31,1,2025-04-03,2025-04-19,Delivered
103191,53,3,2025-01-18,2025-02-07,Delivered
103192,8,5,2025-04-17,2025-05-12,Delivered
103193,20,5,2025-01-23,2025-02-03,Delivered
103194,15,3,2025-02-28,2025-03-12,Pending
103195,72,1,2025-01-14,2025-02-08,Delivered
103196,29,4,2025-01-11,2025-01-17,Shipped
103197,30,2,2025-02-05,2025-02-26,Delivered
103198,50,4,2025-01-05,2025-01-26,Delivered
103199,64,1,2025-06-21,2025-07-09,Delivered
103200,6,2,2025-05-31,2025-06-06,Shipped
103201,75,4,2025-01-02,2025-01-18,Delivered
103202,75,3,2025-05-11,2025-05-21,Delivered
103203,20,5,2025-01-02,2025-01-27,Delivered
103204,37,3,2025-05-23,2025-06-08,Delivered
103205,21,2,2025-06-05,2025-06-18,Delivered
103206,42,3,2025-04-11,2025-04-19,Delivered
103207,58,1,2025-04-25,2025-05-19,Cancelled
103208,66,4,2025-02-22,2025-03-04,Shipped
103209,50,1,2025-02-22,2025-03-05,Delivered
103210,39,2,2025-06-01,2025-06-15,Delivered
103211,7,2,2025-05-26,2025-06-08,Shipped
103212,4,3,2025-01-04,2025-01-15,Delivered
103213,43,2,2025-05-08,2025-05-25,Delivered
103214,59,4,2025-06-04,2025-06-14,Delivered
103215,62,5,2025-06-02,2025-06-16,Delivered
103216,32,1,2025-06-07,2025-06-15,Delivered
103217,4,5,2025-01-13,2025-01-18,Delivered
103218,1,3,2025-04-24,2025-05-11,Delivered
103219,21,1,2025-01-14,2025-01-30,Shipped
103220,25,4,2025-04-06,2025-04-13,Shipped
103221,3,3,2025-01-09,2025-01-17,Delivered
103222,34,4,2025-02-22,2025-03-02,Delivered
103223,4,4,2025-02-14,2025-02-19,Shipped
103224,31,4,2025-05-29,2025-06-20,Shipped
103225,3,5,2025-05-03,2025-05-10,Delivered
103226,20,2,2025-01-17,2025-02-03,Delivered
103227,4,1,2025-05-08,2025-05-26,Delivered
103228,53,2,2025-01-04,2025-01-27,Delivered
103229,9,3,2025-03-14,2025-04-03,Shipped
103230,35,1,2025-06-21,2025-07-04,Cancelled
103231,25,2,2025-06-26,2025-07-15,Delivered
103232,6,5,2025-04-22,2025-05-14,Cancelled
103233,63,2,2025-01-13,2025-01-27,Delivered
103234,77,3,2025-04-27,2025-05-17,Delivered
103235,48,3,2025-05-22,2025-06-13,Shipped
103236,45,4,2025-02-14,2025-03-09,Delivered
103237,60,3,2025-03-16,2025-03-25,Delivered
103238,64,5,2025-04-15,2025-05-01,Cancelled
103239,12,5,2025-03-06,2025-03-15,Delivered
103240,46,4,2025-04-26,2025-05-18,Delivered
103241,22,1,2025-03-29,2025-04-19,Delivered
103242,19,5,2025-03-29,2025-04-20,Delivered
103243,21,5,2025-02-05,2025-02-16,Delivered
103244,51,1,2025-04-18,2025-04-26,Cancelled
103245,70,1,2025-05-14,2025-05-22,Delivered
103246,33,5,2025-06-20,2025-06-30,Delivered
103247,43,4,2025-01-30,2025-02-14,Delivered
103248,48,5,2025-04-12,2025-05-03,Delivered
103249,51,2,2025-05-28,2025-06-13,Delivered
103250,14,2,2025-06-13,2025-07-08,Delivered
103251,25,1,2025-05-10,2025-05-18,Delivered
103252,10,3,2025-03-03,2025-03-20,Delivered
103253,27,5,2025-06-13,2025-06-21,Cancelled
103254,25,1,2025-01-05,2025-01-10,Shipped
103255,27,2,2025-06-24,2025-07-01,Pending
103256,58,1,2025-04-19,2025-05-05,Delivered
103257,2,5,2025-03-18,2025-04-02,Delivered
103258,27,3,2025-04-20,2025-05-14,Delivered
103259,62,5,2025-06-01,2025-06-07,Delivered
103260,5,4,2025-03-23,2025-04-08,Pending
103261,61,4,2025-05-18,2025-05-26,Delivered
103262,76,5,2025-03-31,2025-04-20,Cancelled
103263,49,1,2025-05-05,2025-05-12,Delivered
103264,70,1,2025-01-22,2025-02-03,Delivered
103265,13,4,2025-04-08,2025-04-23,Shipped
103266,61,1,2025-03-24,2025-04-07,Delivered
103267,58,2,2025-06-07,2025-06-25,Pending
103268,17,5,2025-06-22,2025-06-27,Delivered
103269,57,1,2025-05-09,2025-05-19,Delivered
103270,73,4,2025-05-18,2025-06-12,Delivered
103271,33,5,2025-01-31,2025-02-21,Delivered
103272,58,3,2025-02-11,2025-02-17,Shipped
103273,43,4,2025-01-29,2025-02-07,Cancelled
103274,10,2,2025-05-04,2025-05-24,Shipped
103275,50,2,2025-04-07,2025-04-13,Delivered
103276,29,3,2025-06-24,2025-07-17,Delivered
103277,30,4,2025-06-29,2025-07-07,Shipped
103278,18,2,2025-06-04,2025-06-27,Pending
103279,64,3,2025-06-28,2025-07-16,Pending
103280,68,3,2025-06-12,2025-07-04,Shipped
103281,61,1,2025-03-13,2025-03-31,Delivered
103282,55,1,2025-01-17,2025-01-24,Shipped
103283,46,4,2025-04-13,2025-05-04,Delivered
103284,18,1,2025-01-07,2025-01-17,Pending
103285,24,2,2025-04-25,2025-05-17,Delivered
103286,34,4,2025-01-18,2025-01-28,Delivered
103287,15,5,2025-01-11,2025-01-23,Shipped
103288,39,2,2025-06-29,2025-07-16,Pending
103289,8,5,2025-01-04,2025-01-12,Delivered
103290,35,5,2025-05-16,2025-05-21,Delivered
103291,18,3,2025-03-04,2025-03-24,Delivered
103292,25,4,2025-05-03,2025-05-23,Shipped
103293,23,4,2025-05-22,2025-06-16,Delivered
103294,10,2,2025-06-20,2025-06-29,Delivered
103295,19,1,2025-05-03,2025-05-24,Cancelled
103296,10,5,2025-02-12,2025-02-24,Delivered
103297,53,3,2025-02-27,2025-03-12,Delivered
103298,56,1,2025-03-24,2025-04-10,Pending
103299,48,4,2025-04-26,2025-05-20,Delivered
103300,29,2,2025-05-03,2025-05-27,Delivered
103301,66,4,2025-06-15,2025-07-10,Shipped
103302,77,5,2025-03-15,2025-04-04,Delivered
103303,56,5,2025-01-08,2025-01-26,Pending
103304,11,2,2025-06-14,2025-06-20,Delivered
103305,51,3,2025-04-29,2025-05-24,Delivered
103306,44,3,2025-05-18,2025-06-11,Delivered
103307,40,4,2025-05-11,2025-05-31,Delivered
103308,76,5,2025-06-24,2025-07-18,Delivered
103309,74,2,2025-05-01,2025-05-16,Pending
103310,63,3,2025-05-17,2025-06-07,Delivered
103311,9,3,2025-06-11,2025-06-24,Delivered
103312,37,5,2025-05-12,2025-05-24,Delivered
103313,42,2,2025-05-25,2025-06-05,Delivered
103314,40,2,2025-03-27,2025-04-17,Delivered
103315,36,3,2025-06-03,2025-06-21,Delivered
103316,25,5,2025-02-05,2025-02-19,Shipped
103317,47,5,2025-05-22,2025-06-06,Shipped
103318,60,5,2025-05-14,2025-05-24,Shipped
103319,38,2,2025-02-22,2025-03-18,Delivered
103320,44,2,2025-06-15,2025-07-05,Delivered
103321,51,4,2025-03-11,2025-04-03,Delivered
103322,44,2,2025-03-07,2025-03-31,Pending
103323,16,4,2025-05-21,2025-06-07,Pending
103324,25,3,2025-05-07,2025-05-26,Delivered
103325,71,5,2025-03-12,2025-04-02,Delivered
103326,26,3,2025-01-14,2025-02-01,Delivered
103327,63,5,2025-01-28,2025-02-17,Delivered
103328,41,1,2025-02-05,2025-02-15,Shipped
103329,7,1,2025-01-18,2025-01-31,Shipped
103330,69,3,2025-02-02,2025-02-10,Delivered
103331,55,2,2025-01-11,2025-02-03,Pending
103332,15,3,2025-06-09,2025-06-22,Shipped
103333,31,2,2025-02-26,2025-03-22,Delivered
103334,35,5,2025-04-01,2025-04-13,Shipped
103335,71,5,2025-03-23,2025-04-04,Shipped
103336,50,2,2025-05-19,2025-06-12,Pending
103337,21,1,2025-05-27,2025-06-20,Cancelled
103338,35,4,2025-02-01,2025-02-09,Shipped
103339,53,2,2025-03-03,2025-03-22,Delivered
103340,23,2,2025-03-13,2025-03-21,Pending
103341,40,4,2025-05-29,2025-06-22,Delivered
103342,58,2,2025-03-01,2025-03-09,Delivered
103343,53,4,2025-04-24,2025-05-03,Delivered
103344,50,5,2025-04-08,2025-04-13,Delivered
103345,35,2,2025-06-22,2025-07-12,Delivered
103346,68,3,2025-03-24,2025-03-29,Delivered
103347,79,4,2025-04-24,2025-05-18,Shipped
103348,19,1,2025-06-03,2025-06-20,Shipped
103349,52,2,2025-02-25,2025-03-12,Delivered
103350,36,2,2025-03-16,2025-03-28,Delivered
103351,61,1,2025-06-25,2025-07-18,Shipped
103352,9,4,2025-01-06,2025-01-23,Delivered
103353,47,4,2025-01-06,2025-01-26,Delivered
103354,58,4,2025-01-23,2025-02-10,Shipped
103355,30,3,2025-04-04,2025-04-17,Delivered
103356,22,2,2025-05-30,2025-06-24,Delivered
103357,68,2,2025-01-10,2025-01-27,Delivered
103358,30,1,2025-02-10,2025-02-17,Delivered
103359,71,1,2025-03-06,2025-03-13,Delivered
103360,33,4,2025-02-08,2025-02-22,Shipped
103361,56,3,2025-02-17,2025-03-01,Delivered
103362,22,5,2025-01-18,2025-01-30,Delivered
103363,80,1,2025-05-27,2025-06-21,Delivered
103364,23,3,2025-05-21,2025-06-10,Delivered
103365,22,2,2025-01-05,2025-01-16,Delivered
103366,10,1,2025-01-26,2025-02-08,Delivered
103367,23,5,2025-02-01,2025-02-20,Delivered
103368,48,2,2025-02-09,2025-03-03,Delivered
103369,32,1,2025-03-25,2025-04-04,Delivered
103370,66,1,2025-05-09,2025-05-30,Delivered
103371,51,2,2025-02-12,2025-02-18,Delivered
103372,17,2,2025-06-05,2025-06-21,Delivered
103373,36,4,2025-03-04,2025-03-23,Shipped
103374,15,2,2025-02-11,2025-03-08,Delivered
103375,6,1,2025-04-07,2025-04-16,Pending
103376,59,5,2025-05-06,2025-05-23,Delivered
103377,52,5,2025-04-30,2025-05-25,Delivered
103378,46,5,2025-05-28,2025-06-14,Delivered
103379,68,4,2025-02-12,2025-03-05,Delivered
103380,17,1,2025-02-22,2025-03-01,Delivered
103381,48,3,2025-01-30,2025-02-23,Delivered
103382,49,4,2025-03-18,2025-04-03,Pending
103383,63,2,2025-01-05,2025-01-16,Delivered
103384,19,4,2025-06-01,2025-06-10,Delivered
103385,39,4,2025-03-04,2025-03-13,Pending
103386,30,4,2025-03-06,2025-03-26,Delivered
103387,60,3,2025-02-22,2025-03-13,Shipped
103388,7,2,2025-02-07,2025-03-04,Delivered
103389,38,3,2025-01-14,2025-01-30,Delivered
103390,50,4,2025-01-20,2025-02-13,Shipped
103391,66,5,2025-05-03,2025-05-09,Delivered
103392,62,1,2025-04-01,2025-04-16,Shipped
103393,65,2,2025-01-03,2025-01-11,Shipped
103394,72,3,2025-01-16,2025-01-21,Delivered
103395,67,3,2025-01-07,2025-01-26,Delivered
103396,79,4,2025-03-30,2025-04-23,Delivered
103397,48,1,2025-05-13,2025-06-05,Shipped
103398,57,4,2025-04-21,2025-05-12,Pending
103399,71,5,2025-05-10,2025-05-17,Cancelled
103400,20,4,2025-03-26,2025-04-14,Delivered
103401,35,2,2025-02-06,2025-02-17,Pending
103402,50,3,2025-04-11,2025-04-23,Pending
103403,39,1,2025-02-04,2025-02-15,Delivered
103404,25,4,2025-02-08,2025-02-26,Delivered
103405,33,2,2025-01-01,2025-01-08,Shipped
103406,5,3,2025-05-04,2025-05-11,Shipped
103407,22,4,2025-01-30,2025-02-06,Delivered
103408,44,5,2025-04-06,2025-04-26,Cancelled
103409,34,5,2025-05-23,2025-06-14,Delivered
103410,43,3,2025-05-15,2025-05-24,Delivered
103411,76,5,2025-06-24,2025-07-07,Delivered
103412,32,2,2025-01-06,2025-01-24,Delivered
103413,43,5,2025-03-18,2025-04-07,Cancelled
103414,52,1,2025-06-01,2025-06-15,Delivered
103415,33,1,2025-02-07,2025-03-01,Shipped
103416,29,2,2025-04-29,2025-05-08,Delivered
103417,70,5,2025-04-03,2025-04-21,Delivered
103418,54,5,2025-03-26,2025-04-09,Pending
103419,21,5,2025-05-04,2025-05-11,Delivered
103420,8,4,2025-04-14,2025-05-02,Shipped
103421,61,1,2025-03-27,2025-04-12,Shipped
103422,31,4,2025-05-06,2025-05-23,Delivered
103423,52,4,2025-03-02,2025-03-16,Shipped
103424,22,3,2025-02-10,2025-03-06,Delivered
103425,49,1,2025-01-26,2025-02-02,Pending
103426,2,2,2025-05-19,2025-06-06,Delivered
103427,12,2,2025-01-14,2025-01-19,Delivered
103428,5,2,2025-03-16,2025-04-01,Delivered
103429,46,5,2025-01-23,2025-01-29,Shipped
103430,40,3,2025-01-26,2025-02-01,Cancelled
103431,11,1,2025-06-07,2025-06-12,Delivered
103432,25,2,2025-04-11,2025-05-01,Shipped
103433,76,3,2025-06-07,2025-06-28,Pending
103434,79,3,2025-02-05,2025-02-12,Delivered
103435,34,2,2025-06-14,2025-07-05,Pending
103436,78,2,2025-06-26,2025-07-10,Pending
103437,44,2,2025-06-27,2025-07-17,Delivered
103438,46,5,2025-03-20,2025-04-03,Delivered
103439,52,4,2025-03-02,2025-03-16,Delivered
