TransactionID,WarehouseID,ProductID,TransactionType,Quantity,TransactionDate
28918,2,48,OUT,96,2025-02-25
28919,1,4,IN,41,2025-03-25
28920,1,27,RETURN,96,2025-06-27
28921,3,79,IN,21,2025-05-09
28922,1,77,OUT,53,2025-04-23
28923,2,55,IN,55,2025-01-26
28924,4,12,OUT,25,2025-01-20
28925,3,97,RETURN,55,2025-06-10
28926,4,40,IN,33,2025-01-23
28927,2,27,OUT,61,2025-06-08
28928,4,24,OUT,89,2025-03-14
28929,2,46,RETURN,11,2025-03-01
28930,1,73,IN,55,2025-02-09
28931,3,40,IN,36,2025-03-02
28932,4,29,OUT,64,2025-06-15
28933,5,32,OUT,57,2025-06-11
28934,1,37,OUT,19,2025-06-16
28935,1,4,OUT,35,2025-06-09
28936,2,72,IN,72,2025-05-30
28937,1,91,OUT,50,2025-04-16
28938,1,56,OUT,64,2025-06-24
28939,1,68,OUT,33,2025-01-28
28940,2,83,OUT,13,2025-01-14
28941,3,80,RETURN,82,2025-01-08
28942,2,68,IN,35,2025-01-11
28943,1,75,OUT,42,2025-05-12
28944,5,16,OUT,53,2025-05-01
28945,5,49,OUT,8,2025-04-15
28946,2,64,OUT,76,2025-03-30
28947,2,43,IN,62,2025-04-10
28948,5,64,IN,10,2025-01-05
28949,4,85,OUT,36,2025-03-01
28950,4,23,ADJUSTMENT,37,2025-05-02
28951,2,36,RETURN,4,2025-03-09
28952,1,8,IN,76,2025-02-20
28953,3,100,IN,92,2025-02-27
28954,2,48,OUT,87,2025-01-24
28955,5,58,OUT,62,2025-03-01
28956,3,89,ADJUSTMENT,31,2025-03-22
28957,5,11,OUT,26,2025-03-27
28958,3,84,OUT,66,2025-04-25
28959,4,11,RETURN,36,2025-03-17
28960,5,59,OUT,43,2025-05-25
28961,2,24,OUT,88,2025-04-06
28962,3,26,IN,7,2025-05-20
28963,5,89,OUT,84,2025-04-08
28964,4,78,OUT,4,2025-02-01
28965,2,43,OUT,56,2025-01-03
28966,3,46,OUT,35,2025-04-05
28967,4,35,OUT,44,2025-05-17
28968,5,50,OUT,75,2025-04-29
28969,5,60,OUT,46,2025-05-27
28970,2,35,OUT,86,2025-02-15
28971,1,79,OUT,66,2025-02-06
28972,3,80,OUT,39,2025-06-28
28973,2,37,OUT,41,2025-01-11
28974,2,22,RETURN,2,2025-05-28
28975,4,34,IN,54,2025-03-02
28976,4,58,OUT,57,2025-04-23
28977,5,26,OUT,38,2025-05-20
28978,5,32,IN,3,2025-06-07
28979,1,81,IN,100,2025-03-19
28980,5,15,IN,15,2025-02-09
28981,5,7,OUT,72,2025-06-17
28982,5,43,RETURN,67,2025-03-05
28983,1,51,OUT,74,2025-06-20
28984,2,22,IN,99,2025-05-08
28985,3,20,OUT,44,2025-05-10
28986,2,94,IN,67,2025-01-12
28987,4,91,OUT,88,2025-02-11
28988,1,40,OUT,32,2025-04-22
28989,2,18,IN,79,2025-03-15
28990,1,56,OUT,67,2025-02-27
28991,3,17,IN,88,2025-04-29
28992,5,49,OUT,98,2025-02-16
28993,1,29,IN,13,2025-03-13
28994,2,87,OUT,43,2025-03-29
28995,1,79,OUT,17,2025-01-17
28996,4,64,OUT,52,2025-02-19
28997,2,42,IN,25,2025-02-13
28998,3,4,OUT,63,2025-01-19
28999,5,5,OUT,68,2025-03-07
29000,4,84,OUT,88,2025-05-31
29001,4,77,IN,69,2025-02-07
29002,5,92,RETURN,6,2025-02-12
29003,3,54,IN,52,2025-02-02
29004,2,92,OUT,51,2025-02-10
29005,5,87,OUT,42,2025-03-23
29006,5,11,RETURN,37,2025-06-29
29007,2,35,ADJUSTMENT,34,2025-01-30
29008,4,47,ADJUSTMENT,49,2025-03-05
29009,3,35,OUT,63,2025-05-19
29010,2,24,OUT,22,2025-03-08
29011,5,77,IN,33,2025-02-19
29012,1,10,OUT,25,2025-05-22
29013,4,54,IN,99,2025-04-13
29014,3,59,OUT,31,2025-05-28
29015,1,43,OUT,81,2025-06-10
29016,3,45,OUT,82,2025-02-15
29017,2,88,IN,56,2025-06-27
29018,3,95,OUT,11,2025-06-01
29019,1,78,IN,1,2025-03-05
29020,1,45,ADJUSTMENT,11,2025-06-21
29021,1,51,RETURN,13,2025-02-15
29022,5,79,OUT,13,2025-04-07
29023,5,59,OUT,13,2025-04-21
29024,5,53,OUT,18,2025-01-12
29025,5,10,OUT,17,2025-02-04
29026,2,27,IN,96,2025-04-07
29027,5,61,OUT,26,2025-02-05
29028,5,15,IN,25,2025-01-27
29029,5,34,OUT,49,2025-05-26
29030,3,19,OUT,100,2025-05-10
29031,2,17,OUT,40,2025-06-05
29032,4,89,OUT,10,2025-01-01
29033,4,11,OUT,15,2025-04-30
29034,1,97,OUT,14,2025-04-03
29035,2,8,OUT,78,2025-03-14
29036,1,89,OUT,66,2025-03-06
29037,4,72,OUT,14,2025-05-11
29038,1,27,OUT,26,2025-01-13
29039,4,70,IN,62,2025-03-29
29040,2,27,ADJUSTMENT,44,2025-05-20
29041,5,73,OUT,49,2025-06-18
29042,4,90,IN,77,2025-01-08
29043,1,16,OUT,63,2025-03-17
29044,4,79,OUT,56,2025-03-01
29045,4,51,OUT,85,2025-02-15
29046,3,73,IN,98,2025-06-18
29047,2,70,IN,67,2025-06-09
29048,5,8,RETURN,44,2025-05-06
29049,3,36,IN,37,2025-05-28
29050,1,47,ADJUSTMENT,49,2025-01-16
29051,5,57,IN,63,2025-04-05
29052,3,4,OUT,100,2025-01-22
29053,1,35,RETURN,44,2025-02-14
29054,3,19,OUT,68,2025-03-17
29055,5,16,OUT,66,2025-04-05
29056,3,37,OUT,30,2025-06-30
29057,3,94,OUT,74,2025-04-25
29058,2,73,IN,57,2025-05-31
29059,5,47,OUT,18,2025-01-09
29060,2,48,OUT,34,2025-06-06
29061,3,46,OUT,21,2025-03-05
29062,2,42,OUT,1,2025-06-17
29063,5,60,OUT,20,2025-03-20
29064,2,38,OUT,94,2025-06-10
29065,5,38,OUT,19,2025-01-01
29066,5,94,OUT,42,2025-04-30
29067,4,81,OUT,43,2025-02-11
29068,3,11,IN,82,2025-01-23
29069,3,75,OUT,52,2025-04-07
29070,4,57,OUT,80,2025-01-18
29071,5,97,RETURN,51,2025-02-20
29072,4,29,IN,66,2025-05-10
29073,4,20,OUT,40,2025-02-03
29074,1,23,IN,17,2025-03-21
29075,3,18,IN,74,2025-06-04
29076,1,59,IN,37,2025-01-07
29077,1,35,RETURN,64,2025-02-08
29078,2,18,ADJUSTMENT,93,2025-03-18
29079,5,29,OUT,40,2025-03-23
29080,5,92,OUT,13,2025-05-18
29081,1,48,IN,96,2025-03-17
29082,5,61,OUT,13,2025-03-04
29083,3,50,RETURN,10,2025-05-20
29084,3,62,ADJUSTMENT,37,2025-05-14
29085,4,23,IN,72,2025-03-22
29086,4,82,OUT,36,2025-02-13
29087,1,12,OUT,15,2025-04-03
29088,5,74,OUT,91,2025-01-10
29089,1,53,OUT,88,2025-05-18
29090,1,51,OUT,48,2025-02-11
29091,5,80,ADJUSTMENT,62,2025-05-01
29092,5,80,OUT,46,2025-01-25
29093,1,8,OUT,38,2025-04-25
29094,1,50,OUT,57,2025-06-15
29095,1,25,OUT,9,2025-03-15
29096,2,92,OUT,74,2025-05-25
29097,2,87,OUT,46,2025-04-17
29098,1,74,OUT,63,2025-03-26
29099,3,79,OUT,76,2025-03-26
29100,5,27,IN,74,2025-01-05
29101,5,13,OUT,30,2025-01-25
29102,5,60,OUT,43,2025-05-01
29103,1,22,IN,57,2025-05-09
29104,2,37,OUT,25,2025-03-18
29105,4,3,OUT,55,2025-04-23
29106,3,61,RETURN,56,2025-06-06
29107,3,56,ADJUSTMENT,71,2025-04-18
29108,1,13,OUT,70,2025-03-29
29109,1,63,RETURN,34,2025-02-03
29110,1,43,RETURN,56,2025-04-24
29111,2,80,OUT,20,2025-04-21
29112,1,69,IN,4,2025-06-26
29113,1,61,OUT,50,2025-02-02
29114,5,22,OUT,2,2025-06-26
29115,4,14,OUT,17,2025-03-08
29116,2,15,OUT,52,2025-04-16
29117,3,13,OUT,71,2025-02-07
29118,2,94,IN,23,2025-04-19
29119,1,46,OUT,59,2025-04-19
29120,5,52,IN,92,2025-06-01
29121,3,17,RETURN,44,2025-03-08
29122,1,60,OUT,76,2025-06-21
29123,3,100,IN,34,2025-02-20
29124,2,32,OUT,41,2025-02-17
29125,2,10,OUT,26,2025-01-28
29126,5,86,IN,13,2025-01-10
29127,4,72,OUT,88,2025-04-20
29128,3,65,IN,58,2025-01-31
29129,5,62,OUT,70,2025-01-11
29130,3,90,IN,34,2025-03-01
29131,1,4,OUT,97,2025-01-28
29132,5,82,OUT,78,2025-03-29
29133,5,4,OUT,20,2025-04-17
29134,4,35,ADJUSTMENT,63,2025-04-08
29135,1,27,RETURN,40,2025-01-31
29136,4,56,OUT,17,2025-01-09
29137,1,61,OUT,62,2025-04-15
29138,1,91,IN,93,2025-04-24
29139,2,36,ADJUSTMENT,6,2025-02-12
29140,5,45,OUT,7,2025-04-23
29141,1,30,OUT,69,2025-02-15
29142,3,67,RETURN,83,2025-01-30
29143,5,82,ADJUSTMENT,10,2025-04-17
29144,4,58,OUT,23,2025-01-11
29145,3,81,OUT,25,2025-05-13
29146,1,17,IN,50,2025-01-24
29147,3,49,RETURN,11,2025-05-02
29148,4,45,OUT,27,2025-01-04
29149,3,39,OUT,83,2025-02-18
29150,5,99,OUT,4,2025-01-18
29151,1,88,OUT,89,2025-03-29
29152,3,67,OUT,82,2025-06-10
29153,5,97,ADJUSTMENT,71,2025-01-26
29154,3,43,OUT,8,2025-01-16
29155,2,25,OUT,68,2025-01-08
29156,3,56,OUT,72,2025-04-08
29157,3,98,OUT,78,2025-03-08
29158,1,41,IN,98,2025-06-25
29159,2,38,OUT,24,2025-05-17
29160,5,54,OUT,42,2025-02-15
29161,4,61,ADJUSTMENT,27,2025-03-21
29162,5,8,OUT,93,2025-05-09
29163,4,5,IN,63,2025-03-18
29164,2,72,OUT,12,2025-01-24
29165,5,80,OUT,58,2025-01-28
29166,5,4,OUT,75,2025-04-22
29167,5,88,IN,36,2025-01-12
29168,5,34,RETURN,32,2025-04-10
29169,3,44,OUT,58,2025-02-25
29170,2,80,OUT,67,2025-02-01
29171,5,58,RETURN,11,2025-04-28
29172,2,16,IN,39,2025-03-01
29173,5,100,OUT,85,2025-05-10
29174,1,6,RETURN,7,2025-03-21
29175,1,35,IN,62,2025-02-25
29176,1,7,IN,13,2025-03-10
29177,5,67,OUT,22,2025-03-08
29178,4,100,OUT,6,2025-01-20
29179,2,8,IN,25,2025-02-24
29180,3,96,OUT,39,2025-01-23
29181,2,6,ADJUSTMENT,86,2025-05-03
29182,3,15,OUT,25,2025-06-15
29183,2,67,ADJUSTMENT,21,2025-06-24
29184,5,87,RETURN,33,2025-02-04
29185,1,1,OUT,46,2025-02-02
29186,5,49,OUT,18,2025-01-07
29187,4,75,ADJUSTMENT,18,2025-05-01
29188,3,31,OUT,15,2025-02-23
29189,3,95,IN,66,2025-03-25
29190,3,95,OUT,93,2025-01-07
29191,2,48,OUT,60,2025-01-18
29192,4,95,OUT,96,2025-01-07
29193,1,36,OUT,9,2025-03-18
29194,3,47,OUT,76,2025-04-15
29195,5,9,ADJUSTMENT,96,2025-06-11
29196,5,95,IN,86,2025-01-01
29197,3,76,OUT,24,2025-05-24
29198,4,82,OUT,73,2025-03-27
29199,1,8,OUT,46,2025-03-12
29200,3,18,OUT,30,2025-01-17
29201,2,9,OUT,97,2025-01-20
29202,5,80,RETURN,51,2025-03-07
29203,2,22,OUT,71,2025-01-22
29204,2,65,IN,76,2025-01-16
29205,3,47,OUT,48,2025-06-05
29206,2,2,OUT,16,2025-05-22
29207,3,49,OUT,58,2025-03-17
29208,3,73,OUT,41,2025-06-04
29209,5,33,IN,62,2025-04-11
29210,5,53,OUT,67,2025-06-03
29211,4,68,IN,50,2025-04-07
29212,4,55,OUT,22,2025-01-11
29213,4,50,OUT,46,2025-04-13
29214,5,98,RETURN,49,2025-04-04
29215,2,62,OUT,29,2025-05-09
29216,2,49,OUT,41,2025-04-03
29217,5,79,ADJUSTMENT,70,2025-01-01
29218,4,90,OUT,91,2025-06-20
29219,5,55,ADJUSTMENT,77,2025-02-21
29220,4,91,IN,2,2025-01-07
29221,1,60,IN,43,2025-01-03
29222,4,49,OUT,1,2025-05-05
29223,2,65,OUT,43,2025-05-08
29224,3,37,OUT,29,2025-06-24
29225,1,40,OUT,25,2025-06-02
29226,4,37,OUT,11,2025-06-21
29227,3,10,OUT,35,2025-02-02
29228,3,51,ADJUSTMENT,14,2025-05-31
29229,1,77,IN,40,2025-02-07
29230,4,88,IN,97,2025-03-06
29231,3,17,OUT,23,2025-05-06
29232,4,93,OUT,32,2025-01-22
29233,4,90,OUT,82,2025-06-01
29234,1,69,OUT,2,2025-01-04
29235,4,5,IN,5,2025-01-13
29236,2,90,OUT,33,2025-02-22
29237,2,12,IN,24,2025-03-28
29238,3,59,IN,94,2025-04-09
29239,3,6,RETURN,95,2025-03-17
29240,1,80,OUT,84,2025-05-16
29241,5,44,OUT,78,2025-02-14
29242,4,40,OUT,67,2025-06-22
29243,2,72,RETURN,30,2025-01-13
29244,2,29,OUT,84,2025-06-03
29245,2,45,IN,76,2025-01-26
29246,4,41,RETURN,34,2025-06-23
29247,2,82,IN,53,2025-02-03
29248,5,36,RETURN,23,2025-02-23
29249,5,85,IN,100,2025-02-26
29250,1,93,ADJUSTMENT,29,2025-04-17
29251,2,79,IN,50,2025-03-18
29252,5,28,OUT,32,2025-06-06
29253,5,29,OUT,21,2025-03-27
29254,5,65,OUT,88,2025-06-23
29255,1,16,OUT,60,2025-03-02
29256,5,90,OUT,66,2025-06-17
29257,1,75,RETURN,57,2025-01-19
29258,2,89,OUT,16,2025-04-26
29259,3,63,OUT,10,2025-03-20
29260,5,50,OUT,56,2025-01-09
29261,1,61,IN,39,2025-04-16
29262,1,57,OUT,20,2025-04-07
29263,5,71,OUT,52,2025-04-16
29264,3,75,IN,88,2025-02-14
29265,4,81,IN,39,2025-03-06
29266,2,24,OUT,54,2025-05-27
29267,3,38,RETURN,3,2025-02-07
29268,5,70,OUT,46,2025-06-16
29269,5,1,IN,35,2025-03-21
29270,4,55,IN,23,2025-03-05
29271,5,15,OUT,60,2025-06-03
29272,4,46,IN,67,2025-03-18
29273,5,8,OUT,80,2025-05-13
29274,3,70,OUT,39,2025-03-19
29275,5,5,OUT,30,2025-06-16
29276,3,75,OUT,21,2025-05-23
29277,3,38,IN,61,2025-05-20
29278,2,50,OUT,28,2025-04-25
29279,2,84,RETURN,42,2025-02-17
29280,4,30,OUT,26,2025-02-26
29281,3,63,OUT,19,2025-04-05
29282,3,51,OUT,5,2025-03-04
29283,1,17,IN,2,2025-03-31
29284,4,68,IN,18,2025-05-15
29285,3,27,OUT,15,2025-04-26
29286,3,40,OUT,78,2025-01-20
29287,2,88,OUT,47,2025-01-09
29288,3,7,RETURN,53,2025-01-23
29289,5,68,IN,60,2025-02-01
29290,4,82,OUT,51,2025-02-01
29291,3,50,RETURN,92,2025-06-13
29292,3,33,IN,41,2025-03-11
29293,1,99,OUT,56,2025-01-13
29294,3,31,OUT,61,2025-05-17
29295,2,90,OUT,14,2025-04-25
29296,1,61,OUT,15,2025-06-01
29297,2,7,RETURN,74,2025-01-03
29298,4,100,OUT,73,2025-06-21
29299,2,44,OUT,51,2025-04-21
29300,4,27,OUT,75,2025-06-28
29301,1,78,OUT,7,2025-01-05
29302,3,97,OUT,76,2025-03-16
29303,1,51,OUT,76,2025-06-28
29304,4,62,OUT,69,2025-01-31
29305,4,56,OUT,78,2025-06-29
29306,5,58,RETURN,99,2025-04-23
29307,5,61,OUT,65,2025-01-27
29308,3,90,IN,96,2025-04-26
29309,2,56,IN,30,2025-03-02
29310,3,10,ADJUSTMENT,73,2025-02-17
29311,1,78,IN,94,2025-03-17
29312,5,83,OUT,48,2025-05-30
29313,5,90,OUT,12,2025-05-11
29314,3,7,IN,17,2025-04-24
29315,3,40,IN,98,2025-06-19
29316,5,64,IN,69,2025-03-27
29317,3,82,OUT,33,2025-06-25
29318,4,83,ADJUSTMENT,22,2025-05-13
29319,4,47,IN,72,2025-03-15
29320,1,95,OUT,41,2025-03-27
29321,1,98,OUT,91,2025-01-26
29322,4,18,IN,26,2025-03-24
29323,2,7,OUT,92,2025-04-25
29324,1,32,IN,2,2025-05-26
29325,3,55,OUT,52,2025-06-04
29326,4,21,IN,17,2025-01-03
29327,2,69,OUT,46,2025-01-07
29328,1,44,OUT,1,2025-03-22
29329,3,78,OUT,94,2025-04-08
29330,5,58,ADJUSTMENT,61,2025-03-17
29331,2,1,OUT,92,2025-02-28
29332,3,11,IN,59,2025-04-17
29333,1,23,OUT,30,2025-03-24
29334,1,54,OUT,81,2025-03-16
29335,1,46,OUT,66,2025-03-15
29336,2,73,OUT,24,2025-05-13
29337,2,41,RETURN,45,2025-04-03
29338,3,43,IN,48,2025-04-01
29339,2,75,OUT,76,2025-06-23
29340,4,64,IN,32,2025-02-12
29341,4,38,IN,86,2025-01-20
29342,5,100,IN,35,2025-06-16
29343,4,89,IN,4,2025-02-02
29344,3,25,OUT,83,2025-04-21
29345,5,88,OUT,79,2025-04-05
29346,5,100,OUT,97,2025-01-13
29347,5,80,RETURN,42,2025-02-18
29348,5,57,OUT,22,2025-02-04
29349,3,23,ADJUSTMENT,67,2025-06-13
29350,3,4,OUT,65,2025-01-07
29351,1,49,OUT,62,2025-06-14
29352,4,13,OUT,6,2025-04-24
29353,2,48,OUT,79,2025-05-07
29354,4,38,OUT,84,2025-06-20
29355,1,37,OUT,76,2025-04-19
29356,5,36,OUT,60,2025-01-15
29357,2,12,IN,13,2025-02-28
29358,1,79,OUT,14,2025-05-21
29359,3,95,OUT,10,2025-03-12
29360,2,1,OUT,75,2025-01-18
29361,2,88,OUT,52,2025-06-06
29362,2,98,OUT,50,2025-06-19
29363,1,33,OUT,43,2025-06-03
29364,1,47,RETURN,83,2025-06-21
29365,3,99,ADJUSTMENT,8,2025-03-12
29366,2,36,RETURN,51,2025-01-21
29367,4,72,OUT,21,2025-04-14
29368,5,52,IN,50,2025-06-08
29369,4,51,IN,94,2025-04-14
29370,4,20,OUT,26,2025-05-03
29371,3,59,OUT,67,2025-03-12
29372,2,18,OUT,51,2025-05-08
29373,1,15,ADJUSTMENT,80,2025-05-11
29374,5,1,IN,93,2025-01-30
29375,2,83,OUT,43,2025-03-17
29376,5,68,IN,87,2025-04-03
29377,5,9,OUT,74,2025-06-17
29378,4,32,IN,75,2025-03-25
29379,4,92,OUT,9,2025-02-24
29380,3,86,OUT,5,2025-03-26
29381,3,22,IN,5,2025-02-21
29382,1,3,OUT,81,2025-03-31
29383,3,71,OUT,90,2025-01-12
29384,2,90,IN,89,2025-03-26
29385,2,84,IN,50,2025-02-21
29386,3,51,OUT,39,2025-03-03
29387,2,52,OUT,8,2025-01-27
29388,5,98,RETURN,88,2025-01-21
29389,3,10,OUT,36,2025-05-14
29390,1,20,OUT,98,2025-01-21
29391,2,58,OUT,47,2025-06-17
29392,4,48,OUT,57,2025-06-27
29393,5,31,OUT,89,2025-05-04
29394,1,52,OUT,56,2025-01-26
29395,2,80,OUT,57,2025-05-27
29396,5,57,OUT,73,2025-06-03
29397,3,26,IN,47,2025-03-07
29398,3,74,OUT,88,2025-06-09
29399,5,79,OUT,92,2025-04-30
29400,5,55,OUT,97,2025-01-19
29401,3,73,OUT,92,2025-04-22
29402,5,5,OUT,2,2025-03-09
29403,4,58,OUT,60,2025-05-08
29404,1,78,OUT,84,2025-05-30
29405,2,27,OUT,9,2025-06-20
29406,5,31,OUT,67,2025-05-17
29407,3,71,ADJUSTMENT,50,2025-03-01
29408,5,72,OUT,41,2025-01-02
29409,2,59,OUT,43,2025-05-21
29410,3,63,IN,68,2025-03-10
29411,3,38,IN,7,2025-04-04
29412,4,56,OUT,39,2025-02-07
29413,2,60,OUT,81,2025-05-06
29414,4,89,IN,98,2025-05-19
29415,1,73,ADJUSTMENT,21,2025-01-06
29416,3,64,OUT,47,2025-03-20
29417,2,22,ADJUSTMENT,37,2025-02-14
29418,3,3,IN,84,2025-02-26
29419,3,80,OUT,53,2025-06-26
29420,2,21,IN,49,2025-03-29
29421,2,6,OUT,15,2025-03-04
29422,5,64,RETURN,57,2025-05-29
29423,3,7,IN,2,2025-03-24
29424,1,4,OUT,76,2025-03-21
29425,5,62,OUT,48,2025-03-19
29426,1,19,OUT,76,2025-06-06
29427,5,22,OUT,67,2025-06-25
29428,2,32,IN,37,2025-01-29
29429,3,44,OUT,3,2025-02-05
29430,4,34,OUT,87,2025-06-08
29431,4,48,IN,40,2025-02-23
29432,4,13,RETURN,79,2025-04-08
29433,4,17,OUT,4,2025-04-15
29434,5,56,OUT,30,2025-01-22
29435,2,4,OUT,74,2025-05-15
29436,4,69,ADJUSTMENT,54,2025-02-04
29437,4,89,OUT,21,2025-01-17
29438,2,4,RETURN,61,2025-02-15
29439,2,61,OUT,79,2025-03-12
29440,2,38,OUT,14,2025-02-12
29441,1,55,RETURN,21,2025-06-13
29442,3,99,OUT,65,2025-01-06
29443,1,100,OUT,24,2025-02-02
29444,4,11,OUT,75,2025-06-28
29445,1,99,OUT,44,2025-06-29
29446,3,37,OUT,76,2025-02-01
29447,3,15,IN,61,2025-05-25
29448,5,29,OUT,18,2025-04-27
29449,5,15,OUT,94,2025-02-26
29450,3,32,RETURN,8,2025-02-25
29451,2,34,OUT,55,2025-04-22
29452,1,91,ADJUSTMENT,63,2025-04-05
29453,4,50,OUT,43,2025-03-31
29454,4,9,OUT,18,2025-01-27
29455,3,71,OUT,30,2025-06-05
29456,1,35,RETURN,98,2025-06-02
29457,5,20,OUT,65,2025-06-07
29458,2,87,OUT,86,2025-05-19
29459,2,16,OUT,2,2025-02-13
29460,3,98,RETURN,95,2025-03-09
29461,5,63,OUT,10,2025-01-17
29462,4,91,OUT,90,2025-04-12
29463,3,22,OUT,26,2025-06-29
29464,2,49,OUT,35,2025-06-29
29465,2,38,RETURN,54,2025-04-23
29466,3,4,RETURN,28,2025-03-12
29467,2,72,OUT,23,2025-02-15
29468,1,24,OUT,54,2025-01-17
29469,1,17,IN,35,2025-06-23
29470,4,54,RETURN,79,2025-06-02
29471,5,4,IN,86,2025-05-05
29472,3,58,OUT,23,2025-03-09
29473,2,42,IN,89,2025-02-28
29474,3,95,ADJUSTMENT,51,2025-02-17
29475,5,99,OUT,63,2025-02-18
29476,3,58,OUT,76,2025-02-12
29477,5,47,IN,27,2025-04-20
29478,1,49,OUT,31,2025-05-24
29479,2,7,OUT,28,2025-02-16
29480,2,56,OUT,88,2025-04-26
29481,4,52,ADJUSTMENT,2,2025-05-01
29482,5,93,RETURN,34,2025-05-17
29483,4,26,RETURN,26,2025-03-19
29484,5,22,OUT,92,2025-02-27
29485,5,79,OUT,10,2025-05-25
29486,5,35,IN,68,2025-05-07
29487,1,21,OUT,65,2025-04-13
29488,3,47,OUT,79,2025-01-25
29489,4,38,OUT,82,2025-06-05
29490,4,9,OUT,8,2025-03-07
29491,3,6,RETURN,67,2025-04-27
29492,2,38,OUT,38,2025-05-16
29493,5,79,OUT,90,2025-01-08
29494,4,15,RETURN,20,2025-06-27
29495,3,29,IN,7,2025-04-26
29496,3,27,OUT,42,2025-05-10
29497,3,47,ADJUSTMENT,40,2025-04-19
29498,2,61,OUT,11,2025-05-05
29499,2,50,OUT,57,2025-05-17
29500,5,64,OUT,53,2025-04-27
29501,1,99,OUT,30,2025-06-07
29502,2,7,OUT,55,2025-02-09
29503,4,34,RETURN,64,2025-04-17
29504,5,45,OUT,38,2025-01-22
29505,1,91,IN,93,2025-02-10
29506,1,72,OUT,27,2025-05-15
29507,2,27,IN,42,2025-04-23
29508,5,23,OUT,27,2025-01-16
29509,2,81,OUT,58,2025-02-11
29510,3,63,OUT,38,2025-01-08
29511,5,3,IN,29,2025-05-21
29512,1,1,IN,84,2025-01-22
29513,2,62,IN,6,2025-05-06
29514,5,81,OUT,10,2025-05-27
29515,1,97,OUT,8,2025-01-30
29516,3,20,OUT,32,2025-01-24
29517,4,29,OUT,72,2025-05-26
29518,1,80,OUT,34,2025-03-24
29519,5,93,RETURN,65,2025-04-03
29520,4,81,OUT,40,2025-05-15
29521,2,12,OUT,35,2025-05-09
29522,3,11,IN,66,2025-01-05
29523,3,24,OUT,22,2025-01-13
29524,3,2,OUT,80,2025-01-20
29525,3,18,IN,55,2025-01-27
29526,4,28,OUT,32,2025-03-25
29527,1,48,IN,85,2025-05-28
29528,2,24,IN,100,2025-03-23
29529,2,83,IN,65,2025-06-14
29530,2,59,RETURN,66,2025-01-22
29531,1,36,OUT,94,2025-01-03
29532,5,38,OUT,38,2025-06-21
29533,3,10,OUT,65,2025-03-09
29534,3,18,OUT,66,2025-03-10
29535,2,61,ADJUSTMENT,66,2025-01-30
29536,3,77,IN,62,2025-01-20
29537,3,75,OUT,30,2025-05-15
29538,5,65,OUT,53,2025-04-12
29539,2,55,RETURN,85,2025-04-08
29540,2,27,OUT,31,2025-06-12
29541,3,6,ADJUSTMENT,11,2025-05-22
29542,4,84,IN,55,2025-02-24
29543,3,2,OUT,32,2025-04-25
29544,1,64,OUT,71,2025-02-12
29545,1,57,OUT,27,2025-02-23
29546,1,36,OUT,24,2025-01-23
29547,3,69,IN,12,2025-03-17
29548,5,27,IN,19,2025-05-28
29549,4,79,OUT,40,2025-02-15
29550,4,3,OUT,51,2025-02-10
29551,1,12,RETURN,30,2025-02-20
29552,3,57,OUT,8,2025-06-25
29553,1,51,OUT,74,2025-03-05
29554,4,75,IN,93,2025-02-15
29555,4,70,OUT,85,2025-06-17
29556,2,26,OUT,87,2025-01-15
29557,1,70,OUT,98,2025-03-04
29558,1,84,IN,6,2025-04-30
29559,2,62,RETURN,100,2025-04-21
29560,5,32,OUT,20,2025-06-09
29561,5,60,IN,64,2025-01-23
29562,3,91,OUT,40,2025-06-16
29563,3,84,OUT,47,2025-01-06
29564,3,52,ADJUSTMENT,61,2025-01-04
29565,3,88,OUT,81,2025-06-22
29566,4,33,ADJUSTMENT,99,2025-04-14
29567,5,84,IN,91,2025-04-07
29568,4,5,IN,49,2025-02-07
29569,4,89,ADJUSTMENT,47,2025-04-09
29570,1,13,OUT,2,2025-05-26
29571,4,39,ADJUSTMENT,58,2025-05-24
29572,5,61,OUT,19,2025-03-15
29573,2,35,OUT,45,2025-02-26
29574,3,66,OUT,100,2025-05-30
29575,4,71,IN,14,2025-05-23
29576,4,46,IN,15,2025-06-11
29577,4,61,OUT,77,2025-06-18
29578,3,13,RETURN,25,2025-02-15
29579,3,42,RETURN,80,2025-03-25
29580,2,28,OUT,21,2025-01-24
29581,2,79,OUT,82,2025-06-02
29582,5,70,OUT,32,2025-05-19
29583,3,18,OUT,48,2025-01-19
29584,1,55,OUT,6,2025-04-25
29585,4,33,OUT,58,2025-02-18
29586,2,17,RETURN,51,2025-05-09
29587,3,15,OUT,11,2025-04-16
29588,3,77,OUT,1,2025-01-31
29589,1,36,OUT,15,2025-06-22
29590,2,9,IN,35,2025-05-08
29591,4,89,OUT,26,2025-05-15
29592,3,92,OUT,42,2025-05-27
29593,1,75,OUT,30,2025-02-28
29594,3,18,OUT,3,2025-04-04
29595,1,76,IN,69,2025-06-05
29596,4,16,OUT,26,2025-06-18
29597,3,53,OUT,20,2025-05-06
29598,3,38,IN,85,2025-02-22
29599,1,97,OUT,32,2025-02-06
29600,3,34,OUT,8,2025-03-14
29601,2,81,OUT,48,2025-01-26
29602,1,83,IN,65,2025-04-28
29603,1,9,OUT,4,2025-02-14
29604,3,29,OUT,5,2025-04-16
29605,4,58,OUT,80,2025-06-25
29606,1,72,OUT,34,2025-03-04
